%DAWG J2 VIIRS RSR Release V1 Band M16A
%Based upon VCST August 7, 2018 RSR Analysis                                                                                                                                           
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017            
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID                              
M16A     2     0      3875.0200000        0.0000789        0.0008324     0.200     1     4402926
M16A     2     0      3940.0000000       -0.0000086        0.0538273     0.200     1     4402926
M16A     2     0      4004.9900000       -0.0000020        0.0378714     0.200     1     4402926
M16A     2     0      4070.0500000        0.0000188        0.0803446     0.200     1     4402926
M16A     2     0      4135.0600000        0.0000115        0.0551743     0.200     1     4402926
M16A     2     0      4199.9400000       -0.0000350        0.0770523     0.200     1     4402926
M16A     2     0      4265.0000000       -0.0000027        0.0655303     0.200     1     4402926
M16A     2     0      4329.9950000        0.0000184        0.0473111     0.200     1     4402926
M16A     2     0      4395.0000000        0.0000431        0.0327664     0.200     1     4402926
M16A     2     0      4459.9250000        0.0000077        0.0143569     0.200     1     4402926
M16A     2     0      4525.0350000        0.0000165       -0.0038190     0.200     1     4402926
M16A     2     0      4590.0050000        0.0000135        0.0154201     0.200     1     4402926
M16A     2     0      4655.0500000        0.0000364        0.0703937     0.200     1     4402926
M16A     2     0      4720.0000000        0.0000018       -0.0273867     0.200     1     4402926
M16A     2     0      4785.0500000       -0.0000250       -0.0038006     0.200     1     4402926
M16A     2     0      4849.9600000        0.0000402        0.0125044     0.200     1     4402926
M16A     2     0      4915.0350000        0.0000309        0.0241870     0.200     1     4402926
M16A     2     0      4979.9950000        0.0000435        0.0732692     0.200     1     4402926
M16A     2     0      5044.9850000        0.0000262        0.0139227     0.200     1     4402926
M16A     2     0      5109.9900000        0.0000054        0.0285582     0.200     1     4402926
M16A     2     0      5174.9950000        0.0000399        0.0705889     0.200     1     4402926
M16A     2     0      5240.0550000        0.0000311        0.0912529     0.200     1     4402926
M16A     2     0      5305.0200000        0.0000689        0.0589489     0.200     1     4402926
M16A     2     0      5370.0550000       -0.0000068        0.0406528     0.200     1     4402926
M16A     2     0      5434.9650000        0.0000666       -0.0258655     0.200     1     4402926
M16A     2     0      5447.9800000        0.0000309        0.0371411     0.200     1     4402927
M16A     2     0      5512.9200000        0.0000218        0.0352186     0.200     1     4402927
M16A     2     0      5577.9650000       -0.0000247       -0.0121177     0.200     1     4402927
M16A     2     0      5642.9600000        0.0000350        0.0113402     0.200     1     4402927
M16A     2     0      5708.0850000        0.0000334        0.0786174     0.200     1     4402927
M16A     2     0      5773.0150000       -0.0000179       -0.0368272     0.200     1     4402927
M16A     2     0      5837.9650000       -0.0000074        0.0072568     0.200     1     4402927
M16A     2     0      5903.0000000       -0.0000394        0.1005287     0.200     1     4402927
M16A     2     0      5968.0700000        0.0000261        0.0205329     0.200     1     4402927
M16A     2     0      6033.0450000        0.0000466        0.0122286     0.200     1     4402927
M16A     2     0      6098.0100000        0.0000141       -0.0298781     0.200     1     4402927
M16A     2     0      6162.9850000        0.0000086       -0.0373718     0.200     1     4402927
M16A     2     0      6228.0450000       -0.0000257       -0.0118801     0.200     1     4402927
M16A     2     0      6292.9700000        0.0000060        0.0090321     0.200     1     4402927
M16A     2     0      6357.9700000        0.0000133        0.0020207     0.200     1     4402927
M16A     2     0      6422.9950000       -0.0000347        0.0200775     0.200     1     4402927
M16A     2     0      6488.0400000       -0.0000008       -0.0085045     0.200     1     4402927
