%DAWG J2 VIIRS RSR Release V2 Band M13 with CO2 Correction
%Based upon CO2 Corrected (UW) VCST August 7, 2018 RSR Analysis (using CO2-interpolated RSO)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID
M13      2     0      2424.0100000       -0.0000003        0.0102510     0.050     1     4402833
M13      2     0      2434.0000000        0.0000002       -0.0050040     0.050     1     4402834
M13      2     0      2449.9950000       -0.0000003        0.0135646     0.050     1     4402834
M13      2     0      2465.9950000       -0.0000002        0.0078667     0.050     1     4402834
M13      2     0      2482.0100000        0.0000000       -0.0100731     0.050     1     4402834
M13      2     0      2498.0100000        0.0000003        0.0167058     0.050     1     4402834
M13      2     0      2514.0150000        0.0000001        0.0239380     0.050     1     4402834
M13      2     0      2530.0000000        0.0000002       -0.0056257     0.050     1     4402834
M13      2     0      2546.0000000        0.0000003       -0.0021719     0.050     1     4402834
M13      2     0      2562.0050000        0.0000002        0.0017250     0.050     1     4402834
M13      2     0      2577.9950000       -0.0000002       -0.0014246     0.050     1     4402834
M13      2     0      2593.9950000       -0.0000001        0.0108298     0.050     1     4402834
M13      2     0      2610.0000000        0.0000002        0.0047427     0.050     1     4402834
M13      2     0      2626.0050000       -0.0000003        0.0107018     0.050     1     4402834
M13      2     0      2642.0000000        0.0000000       -0.0110667     0.050     1     4402834
M13      2     0      2658.0000000        0.0000000       -0.0150411     0.050     1     4402834
M13      2     0      2673.9900000        0.0000003        0.0157619     0.050     1     4402834
M13      2     0      2690.0050000        0.0000001        0.0098149     0.050     1     4402834
M13      2     0      2706.0000000        0.0000002        0.0015062     0.050     1     4402834
M13      2     0      2721.9950000        0.0000000        0.0042202     0.050     1     4402834
M13      2     0      2738.0050000        0.0000003        0.0080357     0.050     1     4402834
