%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band  DNBMGS
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Wavelength data subsampled to reduce number of data points to less than 1000 to meet LUT limits
%Band   wvl_nm         RSR
 DNBM   929.69000   7.3300000E-05
 DNBM   930.56100   7.5200000E-05
 DNBM   931.35200   7.7700000E-05
 DNBM   932.61300   7.7900000E-05
 DNBM   933.40700   7.7500000E-05
 DNBM   934.13100   7.4800000E-05
 DNBM   935.49600   6.9600000E-05
 DNBM   936.30700   6.3700000E-05
 DNBM   937.58500   5.7900000E-05
 DNBM   938.32800   5.3800000E-05
 DNBM   939.14200   4.9700000E-05
 DNBM   940.11000   4.7000000E-05
 DNBM   941.38100   4.3000000E-05
 DNBM   942.12700   4.2600000E-05
 DNBM   943.45800   3.9200000E-05
 DNBM   944.27100   3.8700000E-05
 DNBM   945.16800   3.8200000E-05
 DNBM   946.45800   3.7900000E-05
 DNBM   947.29100   3.7800000E-05
 DNBM   948.31100   3.7100000E-05
 DNBM   949.38600   4.0800000E-05
 DNBM   949.52100   4.0500000E-05
 DNBM   949.63800   4.1000000E-05
 DNBM   950.35000   4.0100000E-05
 DNBM   951.11100   4.2800000E-05
 DNBM   951.81800   4.7000000E-05
 DNBM   952.42500   4.5400000E-05
 DNBM   952.58500   4.7100000E-05
 DNBM   953.26300   4.7100000E-05
 DNBM   953.91400   5.0200000E-05
 DNBM   954.26500   5.1600000E-05
 DNBM   954.68700   5.4300000E-05
 DNBM   954.92200   5.6000000E-05
 DNBM   955.58500   5.8300000E-05
 DNBM   956.21200   5.6600000E-05
 DNBM   956.32300   5.8600000E-05
 DNBM   956.94400   6.2900000E-05
 DNBM   957.16900   6.0500000E-05
 DNBM   957.37300   6.3900000E-05
 DNBM   957.78700   6.1900000E-05
 DNBM   958.15200   6.1400000E-05
 DNBM   958.54000   6.1900000E-05
 DNBM   959.30000   6.3700000E-05
 DNBM   959.52000   6.2900000E-05
 DNBM   960.22300   6.1900000E-05
 DNBM   960.86500   6.0300000E-05
 DNBM   961.22800   6.1300000E-05
 DNBM   961.68000   5.8400000E-05
 DNBM   962.41200   5.4000000E-05
 DNBM   962.71900   5.1500000E-05
 DNBM   963.17600   4.9400000E-05
 DNBM   963.50200   4.9600000E-05
 DNBM   963.87200   4.7200000E-05
 DNBM   964.23600   4.9200000E-05
 DNBM   964.82200   4.6500000E-05
 DNBM   965.55200   4.6100000E-05
 DNBM   966.14800   4.5600000E-05
 DNBM   966.39700   4.5400000E-05
 DNBM   966.99700   4.3000000E-05
 DNBM   967.39200   4.1100000E-05
 DNBM   967.85700   4.8400000E-05
 DNBM   968.59600   3.9300000E-05
 DNBM   968.88200   4.0700000E-05
 DNBM   969.59800   4.0600000E-05
 DNBM   970.27400   4.2300000E-05
 DNBM   970.86800   4.2100000E-05
 DNBM   970.98100   4.1700000E-05
 DNBM   971.69100   4.1500000E-05
 DNBM   971.80600   4.1600000E-05
 DNBM   972.59400   3.8300000E-05
 DNBM   972.82500   3.9300000E-05
 DNBM   973.29100   3.9000000E-05
 DNBM   973.62200   3.8400000E-05
 DNBM   973.98600   4.0700000E-05
 DNBM   974.28100   4.2800000E-05
 DNBM   974.39000   4.3900000E-05
 DNBM   974.98000   4.4200000E-05
 DNBM   975.73000   4.9200000E-05
 DNBM   976.48300   5.0400000E-05
 DNBM   977.11200   5.4400000E-05
 DNBM   977.38300   5.0900000E-05
 DNBM   977.97900   5.5600000E-05
 DNBM   978.40600   5.6400000E-05
 DNBM   978.78400   6.1400000E-05
 DNBM   979.16100   6.6900000E-05
 DNBM   979.76900   7.0300000E-05
 DNBM   980.50800   7.5400000E-05
 DNBM   981.33100   8.3000000E-05
 DNBM   982.41800   7.9700000E-05
 DNBM   983.60300   7.7600000E-05
 DNBM   984.38000   7.9700000E-05
 DNBM   985.35700   7.4400000E-05
 DNBM   986.34400   7.0800000E-05
 DNBM   988.46700   5.2000000E-05
 DNBM   989.28700   5.4800000E-05
 DNBM   990.26700   5.7100000E-05
 DNBM   991.65500   5.8200000E-05
 DNBM   992.51300   5.1000000E-05
 DNBM   993.38000   4.9000000E-05
 DNBM   994.21600   5.4900000E-05
 DNBM   995.29200   6.4300000E-05
 DNBM   996.60000   6.8400000E-05
 DNBM   997.53400   6.8300000E-05
 DNBM   998.34300   6.6500000E-05
 DNBM   999.20900   7.8100000E-05
 DNBM  1000.28100   9.2400000E-05
 DNBM  1000.65800   4.9200000E-05
 DNBM  1001.29500   5.6000000E-05
 DNBM  1001.59900   0.0001086
 DNBM  1002.43000   0.0001203
 DNBM  1002.68900   7.1400000E-05
 DNBM  1003.34800   0.0001232
 DNBM  1004.22400   0.0001298
 DNBM  1004.79800   8.0000000E-05
 DNBM  1005.29500   0.0001315
 DNBM  1006.64600   0.0001072
 DNBM  1007.14900   4.2500000E-05
 DNBM  1007.45700   0.0001001
 DNBM  1008.42100   8.7600000E-05
 DNBM  1009.25100   8.4400000E-05
 DNBM  1009.59700   2.4900000E-05
 DNBM  1011.69000   3.2900000E-05
 DNBM  1013.74400   5.9900000E-05
 DNBM  1015.75800   0.0001050
 DNBM  1017.85800   0.0001486
 DNBM  1019.94900   3.9000000E-05
 DNBM  1020.44000   2.4900000E-05
 DNBM  1021.57100   1.4100000E-05
 DNBM  1021.82800   1.3100000E-05
 DNBM  1022.06600   1.2100000E-05
 DNBM  1023.72100   9.6000000E-06
 DNBM  1023.97900   8.7000000E-06
 DNBM  1026.13400   7.7000000E-06
 DNBM  1028.18700   6.9000000E-06
 DNBM  1030.27700   6.4000000E-06
 DNBM  1032.42600   6.2000000E-06
 DNBM  1034.62500   5.6000000E-06
 DNBM  1036.84200   5.6000000E-06
 DNBM  1038.97400   5.2000000E-06
 DNBM  1041.17000   4.7000000E-06
 DNBM  1042.73300   4.6000000E-06
 DNBM  1044.28900   4.5000000E-06
 DNBM  1045.74400   4.4000000E-06
 DNBM  1048.83500   4.0000000E-06
 DNBM  1049.88300   4.0000000E-06
 DNBM  1050.11700   3.9000000E-06
 DNBM  1052.01500   3.5000000E-06
 DNBM  1054.02100   3.6000000E-06
 DNBM  1057.91900   3.1000000E-06
 DNBM  1058.57800   3.0000000E-06
 DNBM  1060.75700   3.1000000E-06
 DNBM  1070.34100   2.0000000E-06
 DNBM  1076.99000   1.0000000E-10
 DNBM  1091.99000   1.0000000E-10
 DNBM  1106.99500   1.0000000E-10
